grax.currentID,grax.deletedAt,grax.deleteSource,grax.restoredFromRecordID,grax.restoredAt,grax.deletedByActivityID,grax.deletedByUser,grax.restoredByActivityID,grax.restoredByUser,Id,LastModifiedDate,CreatedDate,AccountId,Amount,CloseDate,StageName,Type,Snapshot Date
0068X00001Kis0vQAB,,,,,,,,,0068X00001Kis0vQAB,2023-10-13T12:18:53.000+0000,2023-09-01T12:41:32.000+0000,0014o00001k6oXEAAY,41000,2024-11-10,Prospecting,Renewal,01/31/2024
0068X00001Kis2rQAB,,,,,,,,,0068X00001Kis2rQAB,2024-01-08T14:30:42.000+0000,2023-09-01T12:56:57.000+0000,0014o00001m5rrVAAQ,41160,2024-09-01,Prospecting,Renewal,01/31/2024
0068X00001KjDlqQAF,,,,,,,,,0068X00001KjDlqQAF,2024-01-29T15:59:55.000+0000,2023-09-05T10:19:40.000+0000,0014o00001fjtG0AAI,20075,2024-04-30,Proposal,Renewal,01/31/2024
0068X00001KjGL3QAN,,,,,,,,,0068X00001KjGL3QAN,2024-01-29T17:50:06.000+0000,2023-09-05T17:44:47.000+0000,0014o00001k6K8mAAE,7656.5,2024-04-01,Evaluating,Add-on,01/31/2024
0068X00001KjKMsQAN,,,,,,,,,0068X00001KjKMsQAN,2023-10-13T12:18:53.000+0000,2023-09-06T09:55:53.000+0000,0014o00001l2fKCAAY,39616.5,2024-09-01,Prospecting,Renewal,01/31/2024
0068X00001KjLB6QAN,,,,,,,,,0068X00001KjLB6QAN,2023-10-13T12:18:53.000+0000,2023-09-06T12:56:21.000+0000,0014600001eyZedAAE,44000,2024-11-01,Prospecting,Renewal,01/31/2024
0068X00001KjMc9QAF,,,,,,,,,0068X00001KjMc9QAF,2023-12-08T17:23:44.000+0000,2023-09-06T16:39:41.000+0000,0018X00003KF38xQAD,45000,2024-04-30,Qualifying,New Business,01/31/2024
0068X00001KjN7WQAV,,,,,,,,,0068X00001KjN7WQAV,2023-10-13T12:18:53.000+0000,2023-09-06T18:08:23.000+0000,0018X00002xJnZBQA0,84000,2024-08-01,Prospecting,Renewal,01/31/2024
0068X00001KjRJmQAN,,,,,,,,,0068X00001KjRJmQAN,2023-10-13T12:18:53.000+0000,2023-09-07T10:07:27.000+0000,0014o00001j1P1JAAU,58600,2024-09-03,Prospecting,Renewal,01/31/2024
0068X00001KjT3yQAF,,,,,,,,,0068X00001KjT3yQAF,2023-11-28T20:22:07.000+0000,2023-09-07T15:13:47.000+0000,0018X00003KF737QAD,20000,2024-01-26,Solutioning,New Business,01/31/2024
0068X00001KjZ9aQAF,,,,,,,,,0068X00001KjZ9aQAF,2023-10-17T16:00:40.000+0000,2023-09-08T14:41:04.000+0000,0014o00001k6odIAAQ,20000,2024-02-16,Nurture,New Business,01/31/2024
0068X00001KjwMfQAJ,,,,,,,,,0068X00001KjwMfQAJ,2024-01-29T18:52:39.000+0000,2023-09-12T16:54:43.000+0000,0014600001bTt7EAAS,17500,2024-06-30,Nurture,Add-on,01/31/2024
0068X00001Kk3MIQAZ,,,,,,,,,0068X00001Kk3MIQAZ,2024-01-17T18:53:44.000+0000,2023-09-13T17:08:38.000+0000,0018X00003KFUh0QAH,55000,2024-03-22,Evaluating,New Business,01/31/2024
0068X00001L94GMQAZ,,,,,,,,,0068X00001L94GMQAZ,2023-12-12T14:34:34.000+0000,2023-09-19T15:04:34.000+0000,0018X00003KnzojQAB,20000,2024-02-23,Qualifying,New Business,01/31/2024
0068X00001L9GySQAV,,,,,,,,,0068X00001L9GySQAV,2023-11-14T18:40:20.000+0000,2023-09-21T13:28:26.000+0000,0018X00003KoAdUQAV,20000,2024-03-22,Qualifying,New Business,01/31/2024
0068X00001L9NwZQAV,,,,,,,,,0068X00001L9NwZQAV,2023-10-13T12:18:53.000+0000,2023-09-22T12:43:06.000+0000,0018X000037p47PQAQ,84562.5,2024-09-16,Prospecting,Renewal,01/31/2024
0068X00001L9ObzQAF,,,,,,,,,0068X00001L9ObzQAF,2023-11-28T16:54:27.000+0000,2023-09-22T14:41:04.000+0000,0018X00003KoHuPQAV,20000,2024-03-22,Qualifying,New Business,01/31/2024
0068X00001LUdIyQAL,,,,,,,,,0068X00001LUdIyQAL,2023-10-13T12:18:53.000+0000,2023-09-25T16:42:28.000+0000,0014o00001gLztyAAC,52500,2024-12-01,Prospecting,Renewal,01/31/2024
0068X00001LUquNQAT,,,,,,,,,0068X00001LUquNQAT,2023-11-20T13:55:43.000+0000,2023-09-27T16:12:30.000+0000,0014o00001gLEspAAG,193343,2024-10-14,Prospecting,Renewal,01/31/2024
0068X00001LVsGRQA1,,,,,,,,,0068X00001LVsGRQA1,2023-10-31T20:51:42.000+0000,2023-10-06T13:33:18.000+0000,0014o00001gMgwyAAC,180000,2024-02-29,Evaluating,New Business,01/31/2024
0068X00001LVtk2QAD,,,,,,,,,0068X00001LVtk2QAD,2024-01-12T11:37:58.000+0000,2023-10-06T17:14:37.000+0000,0014600001eyNlEAAU,155008.004844,2024-08-01,Prospecting,Renewal,01/31/2024
0068X00001LWhPKQA1,,,,,,,,,0068X00001LWhPKQA1,2023-12-22T10:25:39.000+0000,2023-10-13T14:58:56.000+0000,0018X00003CcZkIQAV,0,2024-12-15,Nurture,Add-on,01/31/2024
0068X00001LWhQ8QAL,,,,,,,,,0068X00001LWhQ8QAL,2024-01-16T11:06:42.000+0000,2023-10-13T15:01:35.000+0000,0018X00003CcaM6QAJ,0,2024-12-15,Nurture,Add-on,01/31/2024
0068X00001LWhRGQA1,,,,,,,,,0068X00001LWhRGQA1,2023-12-22T10:25:14.000+0000,2023-10-13T15:03:42.000+0000,0018X00003Cca6qQAB,0,2024-12-15,Nurture,Add-on,01/31/2024
0068X00001LX6dHQAT,,,,,,,,,0068X00001LX6dHQAT,2023-12-21T16:21:17.000+0000,2023-10-17T12:46:53.000+0000,0018X00003KobszQAB,,2024-03-29,Prospecting,New Business,01/31/2024
0068X00001LX9u5QAD,,,,,,,,,0068X00001LX9u5QAD,2023-12-21T16:21:49.000+0000,2023-10-17T21:07:27.000+0000,0018X00003NgchvQAB,,2024-04-26,Prospecting,New Business,01/31/2024
0068X00001La9pgQAB,,,,,,,,,0068X00001La9pgQAB,2024-01-16T16:43:12.000+0000,2023-10-19T14:34:50.000+0000,0014o00001k6rcHAAQ,90000,2024-08-31,Solutioning,New Business,01/31/2024
0068X00001LaABvQAN,,,,,,,,,0068X00001LaABvQAN,2023-12-21T16:22:34.000+0000,2023-10-19T15:23:12.000+0000,0018X00003MysJ5QAJ,,2024-02-16,Prospecting,New Business,01/31/2024
0068X00001LaHAoQAN,,,,,,,,,0068X00001LaHAoQAN,2024-01-29T16:55:48.000+0000,2023-10-20T14:30:49.000+0000,001UL000003S8IgYAK,16333.6,2025-04-30,Evaluating,Add-on,01/31/2024
0068X00001LaZHgQAN,,,,,,,,,0068X00001LaZHgQAN,2024-01-23T14:36:49.000+0000,2023-10-23T14:12:52.000+0000,0014o00001k6K8mAAE,54233.523125,2024-12-15,Nurture,Add-on,01/31/2024
0068X00001LapiwQAB,,,,,,,,,0068X00001LapiwQAB,2023-10-25T13:58:39.000+0000,2023-10-25T13:52:00.000+0000,0014o00001hacpTAAQ,60000,2024-11-01,Prospecting,Renewal,01/31/2024
0068X00001LbXEHQA3,,,,,,,,,0068X00001LbXEHQA3,2023-10-31T16:59:58.000+0000,2023-10-31T16:45:46.000+0000,0014o00001k6pAJAAY,135003,2024-11-01,Prospecting,Renewal,01/31/2024
0068X00001LbXaKQAV,,,,,,,,,0068X00001LbXaKQAV,2023-10-31T17:43:46.000+0000,2023-10-31T17:42:22.000+0000,0014o00001fkEFKAA2,55350,2024-11-12,Prospecting,Renewal,01/31/2024
0068X00001LbdNnQAJ,,,,,,,,,0068X00001LbdNnQAJ,2024-01-18T23:14:25.000+0000,2023-11-01T13:42:19.000+0000,0014600001bTt7EAAS,415800,2024-11-01,Prospecting,Renewal,01/31/2024
0068X00001LbeDvQAJ,,,,,,,,,0068X00001LbeDvQAJ,2024-01-09T18:27:55.000+0000,2023-11-01T16:19:01.000+0000,0014o00001nFBIeAAO,20000,2024-05-30,Evaluating,New Business,01/31/2024
0068X00001LbeE5QAJ,,,,,,,,,0068X00001LbeE5QAJ,2024-01-25T21:00:50.000+0000,2023-11-01T16:20:45.000+0000,0014o00001k6mocAAA,125000,2024-09-30,Qualifying,New Business,01/31/2024
0068X00001Lbjq8QAB,,,,,,,,,0068X00001Lbjq8QAB,2024-01-19T14:09:35.000+0000,2023-11-02T11:04:01.000+0000,0014600001eKpPRAA0,50006,2024-05-06,Proposal,Renewal,01/31/2024
0068X00001LbklpQAB,,,,,,,,,0068X00001LbklpQAB,2023-12-21T16:23:06.000+0000,2023-11-02T13:51:02.000+0000,0014600001T1YYvAAN,80000,2024-08-30,Prospecting,New Business,01/31/2024
0068X00001LbmykQAB,,,,,,,,,0068X00001LbmykQAB,2023-12-22T18:08:56.000+0000,2023-11-02T21:00:33.000+0000,0018X00003MyrrVQAR,,2023-11-02,Prospecting,New Business,01/31/2024
0068X00001LbtB4QAJ,,,,,,,,,0068X00001LbtB4QAJ,2024-01-16T16:01:38.000+0000,2023-11-03T17:26:50.000+0000,0018X00003OUuqCQAT,60000,2024-04-30,Qualifying,New Business,01/31/2024
0068X00001LbvVPQAZ,,,,,,,,,0068X00001LbvVPQAZ,2024-01-25T20:55:20.000+0000,2023-11-04T00:40:29.000+0000,0014o00001k6nP0AAI,320000,2024-06-30,Evaluating,New Business,01/31/2024
006UL000000TXgYYAW,,,,,,,,,006UL000000TXgYYAW,2023-12-21T16:24:34.000+0000,2023-11-07T11:19:56.000+0000,001UL000000VdtCYAS,80000,2024-10-31,Prospecting,New Business,01/31/2024
006UL000000YU0UYAW,,,,,,,,,006UL000000YU0UYAW,2023-11-29T15:27:22.000+0000,2023-11-09T19:44:53.000+0000,0014600001YZTHDAA5,261375,2024-12-29,Prospecting,Renewal,01/31/2024
006UL000000msarYAA,,,,,,,,,006UL000000msarYAA,2023-12-04T18:06:21.000+0000,2023-11-17T16:18:08.000+0000,0014o00001k6r5nAAA,37500,2024-12-23,Prospecting,Renewal,01/31/2024
006UL000000niW9YAI,,,,,,,,,006UL000000niW9YAI,2024-01-19T21:06:23.000+0000,2023-11-17T21:49:35.000+0000,0014600001acTn1AAE,110000,2024-05-15,Prospecting,Renewal,01/31/2024
006UL000000sFLTYA2,,,,,,,,,006UL000000sFLTYA2,2024-01-09T18:26:39.000+0000,2023-11-20T17:42:58.000+0000,001UL000000zFa3YAE,60000,2024-09-30,Evaluating,New Business,01/31/2024
006UL00000133lZYAQ,,,,,,,,,006UL00000133lZYAQ,2023-12-12T19:47:24.000+0000,2023-11-27T15:54:20.000+0000,001UL000001BuvxYAC,20000,2024-02-23,Prospecting,New Business,01/31/2024
006UL0000014axDYAQ,,,,,,,,,006UL0000014axDYAQ,2023-12-04T18:48:31.000+0000,2023-11-28T11:20:54.000+0000,0014o00001fksD0AAI,88600,2024-11-30,Prospecting,Renewal,01/31/2024
006UL0000016jQ6YAI,,,,,,,,,006UL0000016jQ6YAI,2023-12-04T18:54:33.000+0000,2023-11-29T11:23:14.000+0000,0014o00001fkIAWAA2,98046,2024-11-30,Prospecting,Renewal,01/31/2024
006UL0000019J9JYAU,,,,,,,,,006UL0000019J9JYAU,2023-11-30T15:39:05.000+0000,2023-11-30T15:39:04.000+0000,0018X0000349dqBQAQ,84562.5,2024-12-01,Prospecting,Renewal,01/31/2024
006UL0000019N3GYAU,,,,,,,,,006UL0000019N3GYAU,2023-12-04T20:21:30.000+0000,2023-11-30T16:24:38.000+0000,0014o00001k6uwfAAA,84562.5,2025-01-01,Prospecting,Renewal,01/31/2024
006UL000001BVXmYAO,,,,,,,,,006UL000001BVXmYAO,2023-12-21T16:20:33.000+0000,2023-12-01T15:57:14.000+0000,001UL000001MItoYAG,,2024-03-15,Prospecting,New Business,01/31/2024
006UL000001C5JWYA0,,,,,,,,,006UL000001C5JWYA0,2023-12-04T20:30:29.000+0000,2023-12-01T19:39:17.000+0000,0014o00001oKoKFAA0,55350,2025-01-01,Prospecting,Renewal,01/31/2024
006UL000001LUybYAG,,,,,,,,,006UL000001LUybYAG,2023-12-06T14:28:43.000+0000,2023-12-06T14:28:40.000+0000,001UL000001YEfvYAG,,2024-07-31,Prospecting,New Business,01/31/2024
006UL000001LrryYAC,,,,,,,,,006UL000001LrryYAC,2024-01-29T18:52:20.000+0000,2023-12-06T17:20:41.000+0000,001UL000003S8IgYAK,66500,2024-12-15,Nurture,Add-on,01/31/2024
006UL000001OEUIYA4,,,,,,,,,006UL000001OEUIYA4,2024-01-29T17:58:48.000+0000,2023-12-07T17:33:52.000+0000,0014o00001k6K8mAAE,10000,2024-04-01,Prospecting,Add-on,01/31/2024
006UL000001QJclYAG,,,,,,,,,006UL000001QJclYAG,2024-01-29T17:45:32.000+0000,2023-12-08T15:58:26.000+0000,0014o00001k6K8mAAE,10000,2024-04-01,Prospecting,Add-on,01/31/2024
006UL000001YJShYAO,,,,,,,,,006UL000001YJShYAO,2023-12-19T00:08:56.000+0000,2023-12-12T17:40:09.000+0000,0014o00001k6nomAAA,38385.9,2025-02-20,Prospecting,Renewal,01/31/2024
006UL000001bI5RYAU,,,,,,,,,006UL000001bI5RYAU,2024-01-05T16:32:29.000+0000,2023-12-13T20:04:53.000+0000,0014o00001k6scuAAA,20000,2024-04-05,Prospecting,New Business,01/31/2024
006UL000001cdnmYAA,,,,,,,,,006UL000001cdnmYAA,2024-01-29T19:14:26.000+0000,2023-12-14T11:09:16.000+0000,0014o00001gIkYhAAK,,2025-12-15,Nurture,Add-on,01/31/2024
006UL000001dlGDYAY,,,,,,,,,006UL000001dlGDYAY,2023-12-19T00:15:08.000+0000,2023-12-14T19:11:03.000+0000,0014600001aHXeXAAW,25000,2024-09-01,Prospecting,Renewal,01/31/2024
006UL000001fWpmYAE,,,,,,,,,006UL000001fWpmYAE,2023-12-19T00:24:48.000+0000,2023-12-15T14:53:09.000+0000,0014o00001j475SAAQ,120007.8,2024-12-15,Prospecting,Renewal,01/31/2024
006UL000001gbIjYAI,,,,,,,,,006UL000001gbIjYAI,2024-01-05T17:22:03.000+0000,2023-12-15T21:34:30.000+0000,0014o00001k6rLMAAY,,2024-07-26,Prospecting,New Business,01/31/2024
006UL000001lRk9YAE,,,,,,,,,006UL000001lRk9YAE,2023-12-21T16:25:42.000+0000,2023-12-18T18:28:05.000+0000,001UL0000023HeLYAU,,2024-02-23,Prospecting,New Business,01/31/2024
006UL000001lT4PYAU,,,,,,,,,006UL000001lT4PYAU,2023-12-19T00:43:35.000+0000,2023-12-18T18:36:27.000+0000,0014o00001fjVwhAAE,38950,2025-01-31,Prospecting,Renewal,01/31/2024
006UL000002I5cnYAC,,,,,,,,,006UL000002I5cnYAC,2024-01-04T21:38:52.000+0000,2024-01-04T20:59:46.000+0000,001UL000002gHbDYAU,,2024-03-31,Prospecting,New Business,01/31/2024
006UL000002JvMPYA0,,,,,,,,,006UL000002JvMPYA0,2024-01-29T20:34:19.000+0000,2024-01-05T16:45:06.000+0000,0014o00001fksD0AAI,20833.335,2024-12-15,Evaluating,Add-on,01/31/2024
006UL000002RQtJYAW,,,,,,,,,006UL000002RQtJYAW,2024-01-16T18:05:34.000+0000,2024-01-09T16:51:23.000+0000,001UL000002r9FJYAY,,2024-03-31,Prospecting,New Business,01/31/2024
006UL000002UouJYAS,,,,,,,,,006UL000002UouJYAS,2024-01-11T00:46:46.000+0000,2024-01-11T00:46:45.000+0000,0018X00003KFcp5QAD,65390,2025-01-15,Prospecting,Renewal,01/31/2024
006UL000002fIW9YAM,,,,,,,,,006UL000002fIW9YAM,2024-01-19T15:37:15.000+0000,2024-01-16T15:36:22.000+0000,0014o00001k6qW1AAI,76106.25,2025-01-06,Prospecting,Renewal,01/31/2024
006UL000002fSYiYAM,,,,,,,,,006UL000002fSYiYAM,2024-01-19T16:09:29.000+0000,2024-01-16T17:11:37.000+0000,0014600001eJTioAAG,75750,2025-02-01,Prospecting,Renewal,01/31/2024
006UL000002fZQVYA2,,,,,,,,,006UL000002fZQVYA2,2024-01-19T15:47:20.000+0000,2024-01-16T17:10:28.000+0000,0014o00001k6qNdAAI,68290.3,2025-02-01,Prospecting,Renewal,01/31/2024
006UL000002g4Z8YAI,,,,,,,,,006UL000002g4Z8YAI,2024-01-19T16:22:41.000+0000,2024-01-16T21:00:54.000+0000,0014o00001k6qCfAAI,27408.5,2025-02-01,Prospecting,Renewal,01/31/2024
006UL000002g58bYAA,,,,,,,,,006UL000002g58bYAA,2024-01-19T16:18:27.000+0000,2024-01-16T20:51:20.000+0000,001UL0000023g81YAA,25000,2024-04-15,Prospecting,Renewal,01/31/2024
006UL000002i2MjYAI,,,,,,,,,006UL000002i2MjYAI,2024-01-22T19:26:47.000+0000,2024-01-17T18:41:46.000+0000,001UL000003E1P7YAK,0,2024-03-31,Qualifying,New Business,01/31/2024
006UL000002zRIHYA2,,,,,,,,,006UL000002zRIHYA2,2024-01-30T22:50:45.000+0000,2024-01-25T14:54:41.000+0000,001UL000003YJrJYAW,,2024-07-26,Qualifying,New Business,01/31/2024
006UL0000032AJKYA2,,,,,,,,,006UL0000032AJKYA2,2024-01-26T18:16:44.000+0000,2024-01-26T18:16:42.000+0000,0014o00001hc9cXAAQ,60000,2026-01-29,Prospecting,Renewal,01/31/2024
006UL0000037AguYAE,,,,,,,,,006UL0000037AguYAE,2024-01-29T15:43:01.000+0000,2024-01-29T15:43:00.000+0000,0014o00001iVjw7AAC,150000,2025-01-31,Prospecting,Renewal,01/31/2024
0064o00000UKSReAAP,,,,,,,,,0064o00000UKSReAAP,2024-02-20T11:47:01.000+0000,2019-12-17T21:05:20.000+0000,001UL0000046szYYAQ,220000,2025-12-15,Prospecting,Add-on,02/29/2024
0064o00000WgkBNAAZ,,,,,,,,,0064o00000WgkBNAAZ,2024-02-26T15:07:42.000+0000,2020-04-29T20:58:47.000+0000,0014o00001gMcG2AAK,1.32e+06,2025-04-25,Prospecting,Renewal,02/29/2024
0064o00000WhAsCAAV,,,,,,,,,0064o00000WhAsCAAV,2024-02-21T18:23:33.000+0000,2020-05-06T19:20:39.000+0000,0014600001KuX70AAF,540000,2025-02-01,Prospecting,Renewal,02/29/2024
0064o00000WhB3WAAV,,,,,,,,,0064o00000WhB3WAAV,2024-02-21T17:53:49.000+0000,2020-05-06T19:41:59.000+0000,0014o00001hbwRpAAI,324000,2024-08-15,Prospecting,Renewal,02/29/2024
0064o00000WhBkXAAV,,,,,,,,,0064o00000WhBkXAAV,2024-02-21T20:10:43.000+0000,2020-05-06T20:41:28.000+0000,001UL0000046szYYAQ,156000,2025-11-01,Prospecting,Renewal,02/29/2024
0064o00000XaolLAAR,,,,,,,,,0064o00000XaolLAAR,2024-02-21T18:02:21.000+0000,2020-07-14T15:15:05.000+0000,0014o00001ngUboAAE,96000,2024-11-15,Prospecting,Renewal,02/29/2024
0064o00000YOtiMAAT,,,,,,,,,0064o00000YOtiMAAT,2023-10-13T12:18:53.000+0000,2020-10-22T16:05:44.000+0000,0014600000izBftAAE,367000,2025-01-02,Prospecting,Renewal,02/29/2024
0068X00001ECopBQAT,,,,,,,,,0068X00001ECopBQAT,2024-02-23T22:12:19.000+0000,2022-08-15T19:59:59.000+0000,0018X00003CchViQAJ,250000,2024-09-30,Evaluating,New Business,02/29/2024
0068X00001EDE9qQAH,,,,,,,,,0068X00001EDE9qQAH,2024-02-20T11:25:54.000+0000,2022-08-25T18:49:01.000+0000,0018X00003CcavrQAB,57000,2024-12-15,Prospecting,Add-on,02/29/2024
0068X00001EDGhsQAH,,,,,,,,,0068X00001EDGhsQAH,2024-02-23T22:14:02.000+0000,2022-08-26T16:52:39.000+0000,0014o00001k6rJLAAY,110000,2024-05-31,Nurture,New Business,02/29/2024
0068X00001EEEj2QAH,,,,,,,,,0068X00001EEEj2QAH,2024-02-20T21:23:33.000+0000,2022-09-19T16:25:41.000+0000,0014o00001k6mGLAAY,80000,2024-09-30,Nurture,New Business,02/29/2024
0068X00001GJv1aQAD,,,,,,,,,0068X00001GJv1aQAD,2024-02-15T15:43:14.000+0000,2023-01-23T21:32:58.000+0000,001UL000002x3ojYAA,157500,2024-04-01,Negotiating,Renewal,02/29/2024
0068X00001GLMDUQA5,,,,,,,,,0068X00001GLMDUQA5,2024-02-26T18:38:22.000+0000,2023-02-14T14:12:12.000+0000,0018X00003KEVQRQA5,70000,2024-12-15,Prospecting,New Business,02/29/2024
0068X00001HBshNQAT,,,,,,,,,0068X00001HBshNQAT,2024-02-16T19:02:18.000+0000,2023-03-13T15:04:34.000+0000,0014o00001k6pgRAAQ,60000,2025-01-31,Prospecting,New Business,02/29/2024
0068X00001HBsl0QAD,,,,,,,,,0068X00001HBsl0QAD,2024-02-20T11:46:27.000+0000,2023-03-13T15:15:32.000+0000,0018X00003Cb6m3QAB,20000,2024-12-15,Prospecting,New Business,02/29/2024
0068X00001HCQgDQAX,,,,,,,,,0068X00001HCQgDQAX,2024-02-15T15:24:41.000+0000,2023-03-21T17:54:33.000+0000,0014600000ixn7SAAQ,60000,2024-06-28,Solutioning,New Business,02/29/2024
0068X00001HCekcQAD,,,,,,,,,0068X00001HCekcQAD,2024-02-16T19:28:00.000+0000,2023-03-24T15:54:32.000+0000,0018X00003CZyNUQA1,12000,2024-04-28,Proposal,Renewal,02/29/2024
0068X00001HCtkMQAT,,,,,,,,,0068X00001HCtkMQAT,2024-02-22T23:27:11.000+0000,2023-03-28T14:00:29.000+0000,0018X00003Hl7CxQAJ,156000,2024-06-30,Proposal,New Business,02/29/2024
0068X00001HDGz9QAH,,,,,,,,,0068X00001HDGz9QAH,2024-02-28T15:58:08.000+0000,2023-04-03T14:20:42.000+0000,0014o00001k6mafAAA,100000,2024-06-06,Prospecting,Renewal,02/29/2024
0068X00001HDXfTQAX,,,,,,,,,0068X00001HDXfTQAX,2024-02-20T20:58:47.000+0000,2023-04-06T23:43:31.000+0000,0014600001be7fnAAA,20000,2024-12-15,Prospecting,New Business,02/29/2024
0068X00001HDd03QAD,,,,,,,,,0068X00001HDd03QAD,2024-02-27T18:46:45.000+0000,2023-04-08T13:52:52.000+0000,00146000016ioJXAAY,51250,2024-04-01,Proposal,Renewal,02/29/2024
0068X00001HDis3QAD,,,,,,,,,0068X00001HDis3QAD,2023-10-13T12:25:40.000+0000,2023-04-10T15:01:42.000+0000,0014600001ZkL9aAAF,20000,2024-03-31,Nurture,Add-on,02/29/2024
0068X00001HDvWnQAL,,,,,,,,,0068X00001HDvWnQAL,2024-02-20T20:59:15.000+0000,2023-04-12T23:15:40.000+0000,0014o00001k6rx1AAA,20000,2024-12-15,Prospecting,New Business,02/29/2024
0068X00001HDxfCQAT,,,,,,,,,0068X00001HDxfCQAT,2024-02-23T15:55:16.000+0000,2023-04-13T12:29:28.000+0000,0014o00001l2ZglAAE,60000,2024-04-30,Proposal,Renewal,02/29/2024
0068X00001IBDrsQAH,,,,,,,,,0068X00001IBDrsQAH,2024-02-27T20:56:08.000+0000,2023-04-20T10:58:28.000+0000,0014o00001hcAYqAAM,61740,2024-07-31,Prospecting,Renewal,02/29/2024
0068X00001IBdrAQAT,,,,,,,,,0068X00001IBdrAQAT,2024-01-09T20:56:46.000+0000,2023-04-26T01:47:51.000+0000,0014o00001k6qW1AAI,20000,2024-12-15,Nurture,Add-on,02/29/2024
0068X00001IBs5NQAT,,,,,,,,,0068X00001IBs5NQAT,2024-02-20T21:51:58.000+0000,2023-04-28T13:05:48.000+0000,0018X00003CcaM6QAJ,70000,2024-05-01,Prospecting,Renewal,02/29/2024
0068X00001IBsQAQA1,,,,,,,,,0068X00001IBsQAQA1,2024-02-26T15:22:01.000+0000,2023-04-28T14:19:53.000+0000,0014o00001l2PpRAAU,45500,2024-04-30,Proposal,Renewal,02/29/2024
0068X00001ICPbeQAH,,,,,,,,,0068X00001ICPbeQAH,2024-02-07T17:12:09.000+0000,2023-05-04T23:32:51.000+0000,0014o00001hckVfAAI,70000,2024-03-31,Nurture,Add-on,02/29/2024
0068X00001ICgfrQAD,,,,,,,,,0068X00001ICgfrQAD,2024-02-20T11:46:11.000+0000,2023-05-08T15:59:20.000+0000,0014o00001gLIMRAA4,77000,2024-12-15,Prospecting,New Business,02/29/2024
0068X00001ICkObQAL,,,,,,,,,0068X00001ICkObQAL,2024-02-20T21:52:15.000+0000,2023-05-09T09:53:30.000+0000,0018X00003Cca6qQAB,64500,2024-05-01,Proposal,Renewal,02/29/2024
0068X00001ICs9uQAD,,,,,,,,,0068X00001ICs9uQAD,2024-02-27T20:59:10.000+0000,2023-05-10T16:42:44.000+0000,0014o00001l4zqAAAQ,60000,2024-04-30,Nurture,New Business,02/29/2024
0068X00001IDOOHQA5,,,,,,,,,0068X00001IDOOHQA5,2024-02-28T15:42:56.000+0000,2023-05-16T18:32:34.000+0000,0014o00001k6mvDAAQ,115500,2024-05-17,Prospecting,Renewal,02/29/2024
0068X00001JK7dgQAD,,,,,,,,,0068X00001JK7dgQAD,2023-10-13T12:18:53.000+0000,2023-06-20T14:21:47.000+0000,0014600001ey0jEAAQ,182490.88,2024-08-01,Prospecting,Renewal,02/29/2024
0068X00001JKLj4QAH,,,,,,,,,0068X00001JKLj4QAH,2023-10-13T12:18:53.000+0000,2023-06-05T16:38:16.000+0000,0014600001ZkL9aAAF,108240,2024-07-01,Prospecting,Renewal,02/29/2024
0068X00001JL6UNQA1,,,,,,,,,0068X00001JL6UNQA1,2023-10-13T12:18:53.000+0000,2023-06-13T15:57:58.000+0000,0014o00001mUqxzAAC,107625,2024-07-01,Prospecting,Renewal,02/29/2024
0068X00001JLHzXQAX,,,,,,,,,0068X00001JLHzXQAX,2024-01-18T15:56:50.000+0000,2023-06-15T09:24:39.000+0000,0014o00001k5vJBAAY,83666.67,2024-07-01,Prospecting,Renewal,02/29/2024
0068X00001JfIEeQAN,,,,,,,,,0068X00001JfIEeQAN,2024-02-17T20:44:24.000+0000,2023-06-22T13:48:49.000+0000,0014o00001k6rEvAAI,100764,2024-06-16,Prospecting,Renewal,02/29/2024
0068X00001JfNkdQAF,,,,,,,,,0068X00001JfNkdQAF,2024-02-15T16:34:15.000+0000,2023-06-23T10:30:53.000+0000,0014o00001gJyMuAAK,120000,2024-07-01,Prospecting,Renewal,02/29/2024
0068X00001JfdAXQAZ,,,,,,,,,0068X00001JfdAXQAZ,2024-02-26T21:22:15.000+0000,2023-06-26T14:34:16.000+0000,0014o00001k8pHsAAI,50626.56,2024-10-09,Prospecting,Renewal,02/29/2024
0068X00001JgYoUQAV,,,,,,,,,0068X00001JgYoUQAV,2024-02-26T15:39:23.000+0000,2023-07-06T14:42:23.000+0000,0014o00001k6r1ZAAQ,180000,2024-07-01,Prospecting,Renewal,02/29/2024
0068X00001Jgvb6QAB,,,,,,,,,0068X00001Jgvb6QAB,2024-02-15T15:26:11.000+0000,2023-07-10T20:13:07.000+0000,0014o00001k6mCKAAY,290000,2024-07-26,Qualifying,New Business,02/29/2024
0068X00001JhYi1QAF,,,,,,,,,0068X00001JhYi1QAF,2023-10-13T12:18:53.000+0000,2023-07-17T14:39:43.000+0000,0014o00001hckVfAAI,72000,2025-01-14,Prospecting,Renewal,02/29/2024
0068X00001JizvQQAR,,,,,,,,,0068X00001JizvQQAR,2023-10-13T12:18:53.000+0000,2023-08-01T10:35:47.000+0000,0014600001dmElIAAU,73800,2024-08-01,Prospecting,Renewal,02/29/2024
0068X00001JjP7ZQAV,,,,,,,,,0068X00001JjP7ZQAV,2024-02-26T15:53:29.000+0000,2023-08-04T18:50:59.000+0000,001UL000003S8IgYAK,132999.9984,2024-07-15,Prospecting,Renewal,02/29/2024
